"Customweb_BarclaycardCw::Action","Aktion"
"Customweb_BarclaycardCw::Actions","Aktionen"
"Customweb_BarclaycardCw::Activate","Aktiv"
"Customweb_BarclaycardCw::Active","Aktiv"
"Customweb_BarclaycardCw::Add new","Neu hinzufügen"
"Customweb_BarclaycardCw::Additional Information","Zusätzliche Informationen"
"Customweb_BarclaycardCw::Adjust Qty","Anzahl anpassen"
"Customweb_BarclaycardCw::Adjustment Discount","Korrektur-Ermässigung"
"Customweb_BarclaycardCw::Adjustment Fee","Bearbeitungsgebühr"
"Customweb_BarclaycardCw::After payment selection","Nach der Wahl der Zahlungsmethode"
"Customweb_BarclaycardCw::AfterPay","AfterPay"
"Customweb_BarclaycardCw::Ajax authorization not supported.","Ajax-Autorisierung wird nicht unterstützt."
"Customweb_BarclaycardCw::Alias","Alias"
"Customweb_BarclaycardCw::Alias For Display","Beispiel-Alias"
"Customweb_BarclaycardCw::Alias Gateway","Alias Gateway"
"Customweb_BarclaycardCw::Alias Manager","Alias Manager"
"Customweb_BarclaycardCw::Alias Token","Alias Token"
"Customweb_BarclaycardCw::Alias manager","Alias Manager"
"Customweb_BarclaycardCw::All Customers","Alle Kunden"
"Customweb_BarclaycardCw::All country codes must match.","Alle Ländercodes müssen übereinstimmen."
"Customweb_BarclaycardCw::Allowed Currencies","Erlaubte Währungen"
"Customweb_BarclaycardCw::Allowed currencies for this payment method","Erlaubte Währungen für diese Zahlungsmethode"
"Customweb_BarclaycardCw::Already registered?","Bereits registriert?"
"Customweb_BarclaycardCw::Always Checkout as Guest","Immer als Gast auschecken"
"Customweb_BarclaycardCw::American Express","American Express"
"Customweb_BarclaycardCw::Amount","Betrag"
"Customweb_BarclaycardCw::Amount Incl. Tax","Betrag inkl. Steuern"
"Customweb_BarclaycardCw::An expiry month must be selected.","Ein Ablaufmonat muss ausgewählt sein"
"Customweb_BarclaycardCw::An expiry year must be selected.","Ein Ablaufjahr muss angewählt sein"
"Customweb_BarclaycardCw::Are you a German merchant?","Sind Sie ein deutscher Händler?"
"Customweb_BarclaycardCw::Are you sure you want to cancel this order?","Sind Sie sicher, dass Sie diese Bestellung stornieren möchten?"
"Customweb_BarclaycardCw::Austria (AT)","Österreich (AT)"
"Customweb_BarclaycardCw::Author","Autor"
"Customweb_BarclaycardCw::Authorization Amount","Autorisierungsbetrag"
"Customweb_BarclaycardCw::Authorization Failed","Autorisierung fehlgeschlagen"
"Customweb_BarclaycardCw::Authorization Method","Autorisierungsmethode"
"Customweb_BarclaycardCw::Authorization is uncertain.","Autorisierung ist unsicher"
"Customweb_BarclaycardCw::Authorization refused","Autorisierung abgelehnt"
"Customweb_BarclaycardCw::Authorized Status","Autorisationsstatus"
"Customweb_BarclaycardCw::Await Notification","Benachrichtigung abwarten"
"Customweb_BarclaycardCw::Awaiting confirmation","Warten auf die Bestätigung"
"Customweb_BarclaycardCw::BIC","BIC"
"Customweb_BarclaycardCw::Background Color","Hintergrundfarbe"
"Customweb_BarclaycardCw::Bad signature format.","Das Format der Signatur ist fehlerhaft"
"Customweb_BarclaycardCw::Bank Location","Bank Standort"
"Customweb_BarclaycardCw::Bank Name","Name der Bank"
"Customweb_BarclaycardCw::Bank account number","Bankkonto"
"Customweb_BarclaycardCw::Bank code number","Bankcodenummer"
"Customweb_BarclaycardCw::Before payment selection","Vor der Wahl der Zahlungsmethode"
"Customweb_BarclaycardCw::Belgium (BE)","Belgien (BE)"
"Customweb_BarclaycardCw::BillPay","BillPay"
"Customweb_BarclaycardCw::Billing Address","Rechnungsadresse"
"Customweb_BarclaycardCw::Billing Information","Rechnungsinformationen"
"Customweb_BarclaycardCw::Billing address","Billing address"
"Customweb_BarclaycardCw::Billpay","BillPay"
"Customweb_BarclaycardCw::Brand","Marke"
"Customweb_BarclaycardCw::Brand Country","Ländercode der Karte"
"Customweb_BarclaycardCw::Brand Name","Markenname"
"Customweb_BarclaycardCw::Brand and card number do not match.","Kartentyp und Kartennummer stimmen nicht überein"
"Customweb_BarclaycardCw::Button Background Color","Hintergrundfarbe Button"
"Customweb_BarclaycardCw::Button Text Color","Textfarbe Button"
"Customweb_BarclaycardCw::By setting the capturing the reservation can be captured directly after the order or later manually over the backend of the store.","Mit den Einstellungen zur Verbuchung kann eine Reservierung entweder direkt nach der Bestellung oder nachträglich im Backend des Shops verbucht werden."
"Customweb_BarclaycardCw::CVC Code","CVC Code"
"Customweb_BarclaycardCw::Cancel","Stornieren"
"Customweb_BarclaycardCw::Cancel ID","Stornierungs ID"
"Customweb_BarclaycardCw::Cancel pending orders when out of stock","Ausstehende Bestellungen stornieren, wenn der Artikel nicht mehr an Lager ist."
"Customweb_BarclaycardCw::Cancel status","Stornierungsstatus"
"Customweb_BarclaycardCw::Canceled BarclaycardCw","Abbrechen BarclaycardCw"
"Customweb_BarclaycardCw::Canceling of this payment not possible!","Stornieren dieser Zahlung ist nicht möglich!"
"Customweb_BarclaycardCw::Cancelled Status","Status für abgebrochene Bestellungen"
"Customweb_BarclaycardCw::Cannot update item quantity.","Die Artikelanzahl kann nicht aktualisiert werden."
"Customweb_BarclaycardCw::Capture (Don't Close)","Verbuchung (Nicht schliessen)"
"Customweb_BarclaycardCw::Capture Amount","Buchungsbetrag"
"Customweb_BarclaycardCw::Capture ID","Buchungs ID"
"Customweb_BarclaycardCw::Capture amount","Verbuchungsbetrag"
"Customweb_BarclaycardCw::Capture information","Buchungs Informationen"
"Customweb_BarclaycardCw::Capture status","Verbuchungsstatus"
"Customweb_BarclaycardCw::Captured Amount","Verbuchter Betrag"
"Customweb_BarclaycardCw::Captured Status","Verbuchungsstatus"
"Customweb_BarclaycardCw::Captures","Verbuchungen"
"Customweb_BarclaycardCw::Captures & Refunds","Verbuchungen & Gutschriften"
"Customweb_BarclaycardCw::Capturing","Verbuchung"
"Customweb_BarclaycardCw::Card Expiration","Kartenablaufdatum"
"Customweb_BarclaycardCw::Card Expiry Date","Ablaufdatum der Karte"
"Customweb_BarclaycardCw::Card Holder Name","Karteninhaber"
"Customweb_BarclaycardCw::Card IP address country does not match with the billing country.","Das Land der IP Adresse der Karte stimmt nicht mit dem Rechungsland überein."
"Customweb_BarclaycardCw::Card Number","Kartennummer"
"Customweb_BarclaycardCw::Card issue country was on the black list and hence the transaction is marked as uncertain.","Das Ausstellugnsland der Karte ist auf der schwarzen Liste und wird als unsicher markiert."
"Customweb_BarclaycardCw::Card issue country was on the white list and hence the transaction is marked as uncertain.","Das Ausstellungsland der Karte ist auf der weissen Liste und wird als unsicher markiert."
"Customweb_BarclaycardCw::Card issuer country does not match with the IP address country.","Das Ausstellungsland entspricht nicht dem Land der IP Adresse."
"Customweb_BarclaycardCw::Card issuer country does not match with the billing country.","Das Ausstellungsland stimmt nicht mit dem Rechungsland überein."
"Customweb_BarclaycardCw::Carrier Title","Carrier Title"
"Customweb_BarclaycardCw::Carte Bleue","Carte Bleue"
"Customweb_BarclaycardCw::Check out faster","Schnelleres Bestellen"
"Customweb_BarclaycardCw::Check to activate the external checkout.","Markieren Sie dieses Feld um den externen Checkout zu aktivieren."
"Customweb_BarclaycardCw::Checkout","Checkout"
"Customweb_BarclaycardCw::Checkout as Guest","Als Gast zur Kasse gehen"
"Customweb_BarclaycardCw::Checkout as a Guest or Register","Als Gast zur Kasse gehen oder ein Kundenkonto erstellen"
"Customweb_BarclaycardCw::Checkout as a new customer","Als Neukunde bestellen"
"Customweb_BarclaycardCw::Checkout using your account","Über Ihr Benutzerkonto bestellen"
"Customweb_BarclaycardCw::Checkout with MasterPass.","Bezahlen mit MasterPass."
"Customweb_BarclaycardCw::Choose settlement after order in case you want an invoice to be created with your oder. The state of the invoice will set according to your capture status.","Wählen Sie 'Erstellung nach Bestellung' falls Sie möchten, dass eine Rechung zu Ihrer Bestellung generiert wird. Der status der Rechnung wird anhand Ihres Buchungs Status gesetzt."
"Customweb_BarclaycardCw::Company Commercial Number","Handelsregisternummer der Firma"
"Customweb_BarclaycardCw::Confirm Password","Passwort bestätigen"
"Customweb_BarclaycardCw::Continue","Fortfahren"
"Customweb_BarclaycardCw::Copy the SHA-IN signature in the module and in the back-end of Barclaycard under the menu Technical Information > Origin Verification.","Kopieren Sie die SHA-IN Signatur im Modul und im Backend von Barclaycard ein unter Technische Informationen > Ursprungsüberprüfung."
"Customweb_BarclaycardCw::Copy the SHA-OUT signature in the module and in the back-end of Barclaycard under and Technical Information > Transaction Feedback.","Kopieren Sie die SHA-OUT Signatur im Modul und im Backend von Barclaycard unter und im Technische Informationen > Transaktionsfeedback rein."
"Customweb_BarclaycardCw::Could not convert object of type '!type' to string.","Konvertierung eines Objektes vom Typ '!type' ist fehlgeschlagen."
"Customweb_BarclaycardCw::Could not find a brand for the given card number.","Es konnte keinen Brand für die gegebene Karte gefunden werden."
"Customweb_BarclaycardCw::Could not find pressed button.","Der Button konnte nicht gefunden werden"
"Customweb_BarclaycardCw::Could not find template file at default location '!location'.","Konnte kein Template auf dem Standard Pfad unter '!location' finden."
"Customweb_BarclaycardCw::Could not find the payment method !paymentMethodName.","Zahlungsmethode '!paymentMethodName' konnte nicht gefunden werden."
"Customweb_BarclaycardCw::Could not load layout from URL !url. Reason: !reason","Das Layout konnte nicht von !url geladen werden. Grund: !reason"
"Customweb_BarclaycardCw::Country Check","Länder Check"
"Customweb_BarclaycardCw::Create Account","Benutzerkonto erstellen"
"Customweb_BarclaycardCw::Create New Order - Payment","Neue Bestellung erstellen - Zahlung"
"Customweb_BarclaycardCw::Create a recurring payment, with an existing alias is not supported","Mit einem existierenden Alias ist die Erstellung einer wiederkehrenden Zahlung nicht möglich."
"Customweb_BarclaycardCw::Create the SHA signatures (SHA-IN and SHA-OUT) with the !linkStart SHA signatures generator !linkEnd.","Erzeugen Sie die SHA Singaturen (SHA IN & SHA-OUT) mittels !linkStart SHA Signaturen Generator !linkEnd."
"Customweb_BarclaycardCw::Creating an account has many benefits:","Die Erstellung eines Benutzerkontos bringt viele Vorteile mit sich:"
"Customweb_BarclaycardCw::Creation Date","Erstellungsdatum"
"Customweb_BarclaycardCw::Credit Card Brands","Kreditkartenbrand"
"Customweb_BarclaycardCw::Credit Memo History","Gutschrifthistorie"
"Customweb_BarclaycardCw::Credit Memo Totals","Gutschrift Total"
"Customweb_BarclaycardCw::Credit memo's total must be positive.","Der Gesamtbetrag der Gutschrift muss positiv sein."
"Customweb_BarclaycardCw::Currency","Währung"
"Customweb_BarclaycardCw::Current Configuration Scope:","Scope der Konfiguration:"
"Customweb_BarclaycardCw::Customer Account","Kundenkonto"
"Customweb_BarclaycardCw::Customer Alias Management","Kunden Alias Management"
"Customweb_BarclaycardCw::Customer failed to pay","Der Kunde hat nicht bezahlt"
"Customweb_BarclaycardCw::Customer successfully returned from BarclaycardCw","Kunde ist erfolgreich von BarclaycardCw zurückgekehrt"
"Customweb_BarclaycardCw::Customer successfully returned from Barclaycard","Der Kunde ist erfolgreich von der BarclaycardCw Payment Page zurückgekehrt."
"Customweb_BarclaycardCw::Customer sucessfully returned from the BarclaycardCw payment page.","Der Kunde ist erfolgreich von der BarclaycardCw Payment Page zurückgekehrt."
"Customweb_BarclaycardCw::Customers","Kunden"
"Customweb_BarclaycardCw::Customweb","Customweb"
"Customweb_BarclaycardCw::Date","Datum"
"Customweb_BarclaycardCw::Date of Birth","Geburtsdatum"
"Customweb_BarclaycardCw::Day","Tag"
"Customweb_BarclaycardCw::Deactivate","Deaktivieren"
"Customweb_BarclaycardCw::Dear customer we have received your billing and shipping information. In order to finish your order please create an account below or checkout as guest.","Sehr geehrter Kunde wir haben Ihre Rechnungs- und Lieferinformationen erhalten. Um Ihre Bestellung abschliessen zu können, bitten wir Sie ein Account zu erstellen oder sich als Gast anzumelden."
"Customweb_BarclaycardCw::Dear customer, it appears to us that your payment was successful, but we are still waiting for confirmation. You can wait on this page and we will redirect you after we received the confirmation. Or you can close this window and we will send out an order confirmation email.","Sehr geehrter Kunde, es scheint, dass Ihre Zahlung erfolgreich war, aber wir warten immer noch auf eine Bestätigung. Sie können auf dieser Seite warten, und wir leiten Sie weiter nachdem wir die Bestätigung erhalten haben. Oder Sie können dieses Fenster schliessen und wir senden Ihnen eine Auftragsbestätigung später per Email."
"Customweb_BarclaycardCw::Default Config","Standard Konfiguration"
"Customweb_BarclaycardCw::Default Values","Standardwerte"
"Customweb_BarclaycardCw::Deferred","Verzögert"
"Customweb_BarclaycardCw::Deferred (authorization)","Verzögert (Autorisierung)"
"Customweb_BarclaycardCw::Deferred capturing","Verzögerte Buchung"
"Customweb_BarclaycardCw::Deferred settlement","Verzögerte Erstellung"
"Customweb_BarclaycardCw::Define a maximal order total for this checkout to be available.","Definieren Sie einen Maximalbestellwert für den Checkout."
"Customweb_BarclaycardCw::Define a minimal order total for this checkout to be available.","Definieren Sie einen Mindestbestellwert, der erreicht werden muss um den Checkout verfügbar zu machen."
"Customweb_BarclaycardCw::Define here the title which is shown on the payment page. If no title is defined here the default one is used.","Define here the title which is shown on the payment page. If no title is defined here the default one is used."
"Customweb_BarclaycardCw::Delayed","Verzögert"
"Customweb_BarclaycardCw::Delete","Löschen"
"Customweb_BarclaycardCw::Delivery address","Delivery address"
"Customweb_BarclaycardCw::Denmark (DK)","Dänemark (DK)"
"Customweb_BarclaycardCw::Description","Beschreibung"
"Customweb_BarclaycardCw::Diners Club","Diners Club"
"Customweb_BarclaycardCw::Direct Debits","Lastschrift"
"Customweb_BarclaycardCw::Direct E-Banking","Sofortüberweisung"
"Customweb_BarclaycardCw::Direct Link","Direct Link"
"Customweb_BarclaycardCw::Direct capture after order","Direkte Buchung nach der Bestellung"
"Customweb_BarclaycardCw::Directly after order","Direkte Buchung nach der Bestellung"
"Customweb_BarclaycardCw::Directly after order (sale)","Direkte Buchung nach der Bestellung"
"Customweb_BarclaycardCw::Disabled","Deaktiviert"
"Customweb_BarclaycardCw::Discount","Rabatt"
"Customweb_BarclaycardCw::Discount Amount","Rabattbetrag"
"Customweb_BarclaycardCw::Discover Card","Discovercard"
"Customweb_BarclaycardCw::Do never mark the transaction as uncertain, except those from countries listed below.","Markiere niemals eine Transaktion als unsicher, es sei denn sie stammt aus einem der unten aufgelisteten Länder."
"Customweb_BarclaycardCw::Don't change order status","Bestellstatus nicht verändern."
"Customweb_BarclaycardCw::Don't change the layout of the payment page","Layout der Zahlungsseite nicht ändern"
"Customweb_BarclaycardCw::Don't use template (standard Barclaycard)","Kein Template verwenden (Standard Barclaycard)"
"Customweb_BarclaycardCw::During authorization","Während der Autorisation"
"Customweb_BarclaycardCw::Dynamic Template","Dynamic Template"
"Customweb_BarclaycardCw::Edit","Bearbeiten"
"Customweb_BarclaycardCw::Edit Invoice %s","Rechnung bearbeiten %s"
"Customweb_BarclaycardCw::Email Address","E-Mail Adresse"
"Customweb_BarclaycardCw::Empty version number field name","Leerer Versionsnummer-Feldname"
"Customweb_BarclaycardCw::Enable or disable logging.","Erfassung aktivieren oder deaktivieren."
"Customweb_BarclaycardCw::Enable the desired payment methods.","Aktivieren Sie die gewünschten Zahlungsarten."
"Customweb_BarclaycardCw::Enable the payment method","Diese Zahlungsmethode aktivieren"
"Customweb_BarclaycardCw::Enabled","Aktiviert"
"Customweb_BarclaycardCw::Enter the PSPID for the test and live (if available) mode.","Tragen Sie die PSPID für den Test und Live (sobald vorhanden) Modus ein."
"Customweb_BarclaycardCw::Enter the PSPID of Barclaycard.","Tragen Sie die PSPIDvon Barclaycard ein."
"Customweb_BarclaycardCw::Enter the URLs in the PSP Technical Information > Transaction Feedback. Make sure that the feedback is set to &quot;Online but switch to a deferred request when the online requests fail&quot;.","Tragen Sie die URLs beim PSP unter Technische Informationen > Transaktionsfeedback ein. Stellen Sie sicher, dass das Feedback auf “Online, aber Wechsel zu zeitlich versetzte Anfrage (deferred Request), wenn die Online-Anfrage fehlschlägt”."
"Customweb_BarclaycardCw::Enter the date on which your card expires.","Geben Sie das Ablaufdatum der Karte ein."
"Customweb_BarclaycardCw::Enter the live SHA-IN passphrase. This value must be identical to the one in the back-end of Barclaycard.","Geben Sie das live SHA-IN Passwort ein. Dieser Wert muss mit dem im Backend von Barclaycard übereinstimmen."
"Customweb_BarclaycardCw::Enter the live SHA-OUT passphrase. This value must be identical to the one in the back-end of Barclaycard.","Geben Sie das live SHA-OUT Passwort ein. Dieser Wert muss mit dem im Backend von Barclaycard übereinstimmen."
"Customweb_BarclaycardCw::Enter the test PSPID of Barclaycard.","Tragen Sie die PSPIDvon Barclaycard ein."
"Customweb_BarclaycardCw::Enter the test SHA-IN passphrase. This value must be identical to the one in the back-end of Barclaycard.","Geben Sie das test SHA-OUT Passwort ein. Dieser Wert muss mit dem im Backend von Barclaycard übereinstimmen."
"Customweb_BarclaycardCw::Enter the test SHA-OUT passphrase. This value must be identical to the one in the back-end of Barclaycard.","Geben Sie das test SHA-OUT Passwort ein. Dieser Wert muss mit dem im Backend von Barclaycard übereinstimmen."
"Customweb_BarclaycardCw::Equens (Direct Debits NL)","Equens (Direct Debits NL)"
"Customweb_BarclaycardCw::Error with the length of the validation date.","Bitte kontrollieren Sie das Gültigkeitsdatum."
"Customweb_BarclaycardCw::Excl. Tax","Exkl. Steuern"
"Customweb_BarclaycardCw::Expiry date contains non-numeric data.","Das Ablaufdatum enthält nicht-numerische Angaben"
"Customweb_BarclaycardCw::Expiry date is in wrong format.","Das Ablaufdatum hat ein ungültiges Format"
"Customweb_BarclaycardCw::Expiry date must be in the future.","Das Ablaufdatum muss in der Zukunft liegen"
"Customweb_BarclaycardCw::External Checkout","Externer Checkout"
"Customweb_BarclaycardCw::External Checkout: Guest Checkout","External Checkout: Gast Checkout"
"Customweb_BarclaycardCw::Failed","Fehlgeschlagen"
"Customweb_BarclaycardCw::Failed payment authorization.","Die Autorisierung ist fehlgeschlagen."
"Customweb_BarclaycardCw::Failure during cancellation of the transaction. (Cancellation reason: Customer did not pay","Fehler beim Transaktionsabbruch. (Grund für den Abbruch: Der Kunde hat nicht bezahlt)"
"Customweb_BarclaycardCw::Failure during capturing of the transaction. Check the ____paymentServiceProvider____ backend for the current state of the transaction.","Fehler während der Verbuchung der Transaktion. Bitte überprüfen Sie den aktuellen Status der Transaktion im  ____paymentServiceProvider____ Backend."
"Customweb_BarclaycardCw::Female","Weiblich"
"Customweb_BarclaycardCw::Figure !number:","Abbildung !number:"
"Customweb_BarclaycardCw::Finland (FI)","Finnland (FI)"
"Customweb_BarclaycardCw::Font Family","Schriftart"
"Customweb_BarclaycardCw::For a maintenance request a payment id must be set on the transaction.","Für eine Wartungsanfrage muss eine Zahlungs-ID für die Transaktion definiert sein."
"Customweb_BarclaycardCw::Forgot Your Password?","Haben Sie Ihr Passwort vergessen?"
"Customweb_BarclaycardCw::Forgot your password?","Passwort vergessen?"
"Customweb_BarclaycardCw::France (FR)","Frankreich (FR)"
"Customweb_BarclaycardCw::Gender","Geschlecht"
"Customweb_BarclaycardCw::Germany","Deutschland"
"Customweb_BarclaycardCw::Germany (DE)","Deutschland"
"Customweb_BarclaycardCw::Germany (no code)","Deutschland (Kein Code)"
"Customweb_BarclaycardCw::Get Update","Aktualisieren"
"Customweb_BarclaycardCw::Great Britain (GB)","Grossbritannien (GB)"
"Customweb_BarclaycardCw::Green","Grün"
"Customweb_BarclaycardCw::HTTP Status Changes URL","URL für HTTP Status Updates"
"Customweb_BarclaycardCw::HTTP Status for Refused Payments","HTTP Status für abgewiesene Zahlungen"
"Customweb_BarclaycardCw::HTTP Status for Successful Payments","HTTP Status für erfolgreiche Zahlungen"
"Customweb_BarclaycardCw::Hash calculation method","Hash Berechnungsmethode"
"Customweb_BarclaycardCw::Here you can define a Shop ID. This is only necessary if you wish to operate several shops with one PSPID. In order to use this module, an additional module is required.","Hier können Sie die Shop ID festlegen. Dies ist nur notwendig, wenn Sie mehrere Shops mit einer PSP ID steuern möchten. Um diese Option zu nutzen, ist ein zusätzliches Modul notwendig."
"Customweb_BarclaycardCw::Here you can insert an order prefix. The prefix allows you to change the order number that is transmitted to Authorize.net. The prefix must contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}).","Hier können Sie einen Bestellpräfix eingeben. Der Präfix erlaubt es Ihnen, die Bestellnummer, die an Barclaycard übermittelt wird, zu verändern. Der Präfix muss den Tag {id} enthalten. Dieser wird anschliessend durch die Bestellnummer ersetzt (z.B. name_{id})."
"Customweb_BarclaycardCw::Here you can insert an order prefix. The prefix allows you to change the order number that is transmitted to Barclaycard . The prefix must contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}).","Hier können Sie einen Bestellpräfix eingeben. Der Präfix erlaubt es Ihnen, die Bestellnummer, die an Barclaycard übermittelt wird, zu verändern. Der Präfix muss den Tag {id} enthalten. Dieser wird anschliessend durch die Bestellnummer ersetzt (z.B. name_{id})."
"Customweb_BarclaycardCw::Hide","Verbergen"
"Customweb_BarclaycardCw::Horizontally grouped logos with no group names","Horizontal gruppierte Logos ohne Namen"
"Customweb_BarclaycardCw::Horizontally grouped logos with the name on the left side","Horizontal gruppierte Logos mit Namen auf der linken Seite."
"Customweb_BarclaycardCw::IBAN","IBAN"
"Customweb_BarclaycardCw::IBAN number","Bankkonto"
"Customweb_BarclaycardCw::IP country and billing country code must match.","Der IP Ländercode und der Code der Rechnungsadresse müssen übereinstimmen."
"Customweb_BarclaycardCw::IP country code and issuer country code must match.","Der IP Ländercode und der Ausstellungsländercode müssen übereinstimmen."
"Customweb_BarclaycardCw::If a product is in stock only once and the payment of the customer ordering this product fails or is aborted, it won't be available until the order is canceled (see timeout option below). Enable this setting to cancel the customer's pending orders when he returns to the cart page and a product is not available anymore.","Sofern nur noch ein Produkt an Lager ist und die Bezahlung des Kunden (der genau dieses Produkt kauft) fehlschlägt, wird das Produkt solange reserviert bis die Bestellung annuliert wird (vgl. Timeout Option). Aktivieren Sie diese Option, falls Sie NICHT möchten, dass das Produkt reserviert wird. Die Bestellung wird dann bei fehlgeschlagener oder abgebrochener Zahlung sofort annuliert."
"Customweb_BarclaycardCw::If a product is in stock only once and the payment of the customer ordering this product fails or is aborted, it won't be available until the order is canceled (see timeout option below). Enable this setting to cancel the customer's pending orders when he returns to the cart page and a product is not available anymore. Be careful though: If you enable this option, there is a chance that payments are made with the corresponding order being already canceled.","Der Artikel wird während der Zeit, wenn ein Kunde im Checkout ist reserverit. Aktivieren Sie diese Option, damit der Bestand bei fehlgeschlagenen Zahlungen direkt wieder freigegeben wird. Ansonsten erfolgt die Freigabe erst, wenn der Cron Job die ausstehenden Bestellungen cancelled."
"Customweb_BarclaycardCw::If it is not applicable leave the field empty.","Falls nicht zutreffend, lassen Sie dieses Feld leer."
"Customweb_BarclaycardCw::If the Alias Manager is used, the intended purpose is shown to the customer on the payment page. Through this the customer knows why his data is saved.","Wenn der Alias Manager benutzt wird, wird der Verwendungszweck dem Kunden auf der Payment Page angezeigt. So erfährt der Kunde, warum seine Daten gespeichert werden."
"Customweb_BarclaycardCw::If the status is 'Pending' it is unclear whether the transaction will be cancelled successfully.","Wenn der Status 'Ausstehend' ist, dann ist unklar ob die Transaktion erfolgreich storniert wurde."
"Customweb_BarclaycardCw::If the status is 'Pending' it is unclear whether the transaction will be captured successfully.","Wenn der Status 'Ausstehend' ist, dann ist unklar ob die Verbuchung erfolgreich war."
"Customweb_BarclaycardCw::If the status is 'Pending' it is unclear whether the transaction will be refunded successfully.","Wenn der Status 'Ausstehend' ist, dann ist es unklar, ob die Gutschrift erfolgreich war."
"Customweb_BarclaycardCw::If the test mode is selected the test PSPID is used and the test SHA passphrases.","Im Test-Modus werden automatisch die Test PSPID und die Test SHA-Passwörter benutzt"
"Customweb_BarclaycardCw::If the test mode is selected the test account is used. Otherwise the configured account is used.","Dieser Account wird benutzt, wenn der Testmodus ausgewählt ist. Andernfalls wird der konfigurierte Account benutzt."
"Customweb_BarclaycardCw::If you have any issues with the module please feel free to contact us. See our <a href='https://www.sellxed.com/en/support' target='_blank'>support page</a> for more information.","Zögern Sie nicht, uns zu kontaktieren falls Sie ein Problem mit dem Modul haben. Auf unserer <a href='https://www.sellxed.com/de/support' target='_blank'>Support Seite</a> finden Sie weitere Informationen."
