"Customweb_BarclaycardCw::A payment method may not available for customers from different counties. You can decide when this availability check should happen. We recommend to set it during authorization","Certains modes de paiement ne sont pas disponible pour des pays spécifiques. Définissez l'instant dans lequel vous voulez que le contrôle de disponibilité soit fait. Nous recommendons séléctionner 'Pendant l'autorisation'."
"Customweb_BarclaycardCw::A refund was added over !amount.","Un remboursement de !amount a été ajouté."
"Customweb_BarclaycardCw::A transaction may be uncertain, when the payment is not guaranteed. For example in case the credit card does not participate in the 3D procedure.","Une transaction peut être incertaine si le paiement n'est pas garanti. Par example, si la carte de crédit ne fait pas partie du processus 3D secure."
"Customweb_BarclaycardCw::A typical pattern of a fraud transaction is a series of refused transaction before one of them is accepted. This setting defines the threshold after any following transaction is marked as uncertain. E.g. a threshold of three will mark any successful transaction after three refused transaction as uncertain.","Un schéma typique d'une opération de fraude est une série de transactions refusée avant l'une de ces transactions soit acceptée. Ce paramètre définit le seuil après toute transaction suivante soit marquée comme incertaine. Par exemple un seuil de trois marquera toute transaction réussie après trois transactions refusées comme incertaine."
"Customweb_BarclaycardCw::API Password","Mot de passe API"
"Customweb_BarclaycardCw::API Username","Nom d'utilisateur API"
"Customweb_BarclaycardCw::About","À propos de nous"
"Customweb_BarclaycardCw::Acceptance","Acceptance"
"Customweb_BarclaycardCw::Account Holder Name","Nom du titulaire du compte"
"Customweb_BarclaycardCw::Account owner name.","Nom du titulaire du compte"
"Customweb_BarclaycardCw::Action","Action"
"Customweb_BarclaycardCw::Actions","Actions"
"Customweb_BarclaycardCw::Activate","Activé"
"Customweb_BarclaycardCw::Active","Activé"
"Customweb_BarclaycardCw::Add new","Ajouter un nouveau"
"Customweb_BarclaycardCw::Additional Information","Informations complémentaires"
"Customweb_BarclaycardCw::Adjust Qty","Ajuster la quantité"
"Customweb_BarclaycardCw::Adjustment Discount","Ajustement des rabais"
"Customweb_BarclaycardCw::Adjustment Fee","Frais d'ajustement"
"Customweb_BarclaycardCw::After payment selection","Après la sélection du mode de paiement"
"Customweb_BarclaycardCw::AfterPay","AfterPay"
"Customweb_BarclaycardCw::Ajax authorization not supported.","Autorisation Ajax pas possible."
"Customweb_BarclaycardCw::Alias","Alias"
"Customweb_BarclaycardCw::Alias For Display","Alias pour l'affichage"
"Customweb_BarclaycardCw::Alias Gateway","Alias Gateway"
"Customweb_BarclaycardCw::Alias Manager","Alias Manager"
"Customweb_BarclaycardCw::Alias Token","Alias Token"
"Customweb_BarclaycardCw::Alias manager","One Click Checkout (Alias Manager)"
"Customweb_BarclaycardCw::All Customers","Tous les clients"
"Customweb_BarclaycardCw::All country codes must match.","Tous les codes de pays doivent correspondre."
"Customweb_BarclaycardCw::Allowed Currencies","Devises autorisés"
"Customweb_BarclaycardCw::Allowed currencies for this payment method","Devises autorisées pour cette méthode de paiement"
"Customweb_BarclaycardCw::Already registered?","Déjà inscrit?"
"Customweb_BarclaycardCw::Always Checkout as Guest","Toujours commander en tant qu'invité"
"Customweb_BarclaycardCw::American Express","American Express"
"Customweb_BarclaycardCw::Amount","Montant"
"Customweb_BarclaycardCw::Amount Incl. Tax","Montant Incl. Impôt"
"Customweb_BarclaycardCw::An expiry month must be selected.","Un mois d'expiration doit être sélectionné."
"Customweb_BarclaycardCw::An expiry year must be selected.","Une année d'expiration doit être sélectionnée."
"Customweb_BarclaycardCw::Are you a German merchant?","Êtes-vous un marchand allemand?"
"Customweb_BarclaycardCw::Are you sure you want to cancel this order?","Êtes-vous sûr d'annuler cette commande?"
"Customweb_BarclaycardCw::Austria (AT)","Autriche (AT)"
"Customweb_BarclaycardCw::Author","Auteur"
"Customweb_BarclaycardCw::Authorization Amount","Montant de l'autorisation"
"Customweb_BarclaycardCw::Authorization Failed","Autorisation a échouée"
"Customweb_BarclaycardCw::Authorization Method","Mode d'autorisation"
"Customweb_BarclaycardCw::Authorization is uncertain.","Autorisation est incertaine"
"Customweb_BarclaycardCw::Authorization refused","Autorisation refusée"
"Customweb_BarclaycardCw::Authorized Status","Statut autorisé"
"Customweb_BarclaycardCw::Await Notification","Attendre la notification"
"Customweb_BarclaycardCw::Awaiting confirmation","En attente de confirmation"
"Customweb_BarclaycardCw::BIC","BIC"
"Customweb_BarclaycardCw::Background Color","Couleur d'arrière-plan"
"Customweb_BarclaycardCw::Bad signature format.","Format de signature incorrect"
"Customweb_BarclaycardCw::Bank Location","Lieu de la banque"
"Customweb_BarclaycardCw::Bank Name","Nom de la banque"
"Customweb_BarclaycardCw::Bank account number","Número du compte bancaire"
"Customweb_BarclaycardCw::Bank code number","Numéro de code banquaire"
"Customweb_BarclaycardCw::Before payment selection","Avant la sélection du mode de paiement"
"Customweb_BarclaycardCw::Belgium (BE)","Belgique (BE)"
"Customweb_BarclaycardCw::BillPay","BillPay"
"Customweb_BarclaycardCw::Billing Address","Adresse de facturation"
"Customweb_BarclaycardCw::Billing Information","Information de facturation"
"Customweb_BarclaycardCw::Billing address","Billing address"
"Customweb_BarclaycardCw::Billpay","BillPay"
"Customweb_BarclaycardCw::Brand","Marque"
"Customweb_BarclaycardCw::Brand Country","Code du pays de la carte"
"Customweb_BarclaycardCw::Brand Name","Nom de marque"
"Customweb_BarclaycardCw::Brand and card number do not match.","Type de la carte et numéro de la carte ne correspondent pas"
"Customweb_BarclaycardCw::Button Background Color","Couleur d'arrière-plan de bouton"
"Customweb_BarclaycardCw::Button Text Color","Bouton couleur du texte"
"Customweb_BarclaycardCw::By setting the capturing the reservation can be captured directly after the order or later manually over the backend of the store.","En configurant la capture, les réservations peuvent être capturés directement après la commande ou plus tard manuellement depuis le backend du magasin."
"Customweb_BarclaycardCw::CVC Code","Code de sécurité (CVC)"
"Customweb_BarclaycardCw::Cancel","Annuler"
"Customweb_BarclaycardCw::Cancel ID","Cancel ID"
"Customweb_BarclaycardCw::Cancel pending orders when out of stock","Annuler les commandes en attentes si l'article n'est pas en stock"
"Customweb_BarclaycardCw::Cancel status","Statut d'annulation"
"Customweb_BarclaycardCw::Canceled BarclaycardCw","BarclaycardCw Annulé"
"Customweb_BarclaycardCw::Canceling of this payment not possible!","L'annulation de ce paiement n'est pas possible!"
"Customweb_BarclaycardCw::Cancelled Status","Statut Annulé"
"Customweb_BarclaycardCw::Cannot update item quantity.","Vous ne pouvez pas mettre à jour la quantité de l'article."
"Customweb_BarclaycardCw::Capture (Don't Close)","Capture (Don't Close)"
"Customweb_BarclaycardCw::Capture Amount","Montant de comptabilisation"
"Customweb_BarclaycardCw::Capture ID","ID de comptabilisation"
"Customweb_BarclaycardCw::Capture amount","Montant comptabilisé"
"Customweb_BarclaycardCw::Capture information","Information de comptabilisation"
"Customweb_BarclaycardCw::Capture status","Statut de combtabilisation"
"Customweb_BarclaycardCw::Captured Amount","Montant comptabilisé"
"Customweb_BarclaycardCw::Captured Status","Statut de capture"
"Customweb_BarclaycardCw::Captures","Comptabilisations"
"Customweb_BarclaycardCw::Captures & Refunds","Captures et Remboursements"
"Customweb_BarclaycardCw::Capturing","Comptabiliser"
"Customweb_BarclaycardCw::Card Expiration","Date d'expiration de la carte"
"Customweb_BarclaycardCw::Card Expiry Date","Date d'expiration"
"Customweb_BarclaycardCw::Card Holder Name","Titulaire de la carte"
"Customweb_BarclaycardCw::Card IP address country does not match with the billing country.","Le pays de l'adresse IP de la carte ne correspond pas avec le pays de facturation."
"Customweb_BarclaycardCw::Card Number","Numéro de la carte"
"Customweb_BarclaycardCw::Card issue country was on the black list and hence the transaction is marked as uncertain.","Le pays de la carte pays était sur la liste noire. L'opération a été marquée comme incertaine."
"Customweb_BarclaycardCw::Card issue country was on the white list and hence the transaction is marked as uncertain.","Le pays de la carte était sur la liste blanche. L'opération a été marquée comme incertaine."
"Customweb_BarclaycardCw::Card issuer country does not match with the IP address country.","Pays de l'émetteur de la carte ne correspond pas avec le pays de l'adresse IP."
"Customweb_BarclaycardCw::Card issuer country does not match with the billing country.","Pays de l'émetteur de la carte ne correspond pas avec le pays de facturation."
"Customweb_BarclaycardCw::Carrier Title","Titre du transporteur"
"Customweb_BarclaycardCw::Carte Bleue","Carte Bleue"
"Customweb_BarclaycardCw::Check out faster","Commander plus vite"
"Customweb_BarclaycardCw::Check to activate the external checkout.","Marquer cette option pour activer la vérification externe."
"Customweb_BarclaycardCw::Checkout","Checkout"
"Customweb_BarclaycardCw::Checkout as Guest","Checkout en tant qu'invité"
"Customweb_BarclaycardCw::Checkout as a Guest or Register","Passer à la caisse en tant que client ou créer un compte"
"Customweb_BarclaycardCw::Checkout as a new customer","Commander en tant que nouveau client"
"Customweb_BarclaycardCw::Checkout using your account","Commander en utilisant votre compte"
"Customweb_BarclaycardCw::Checkout with MasterPass.","Payer avec MasterPass."
"Customweb_BarclaycardCw::Choose settlement after order in case you want an invoice to be created with your oder. The state of the invoice will set according to your capture status.","Séléctionnez 'Génération après la commande' si vous voulez qu'une facture soit créée pour la commande. Le statut de la facture sera celui du statut de la comptabilisation."
"Customweb_BarclaycardCw::Company Commercial Number","Société Nombre de commerce"
"Customweb_BarclaycardCw::Confirm Password","Confirmer le mot de passe"
"Customweb_BarclaycardCw::Continue","Continuer"
"Customweb_BarclaycardCw::Copy the SHA-IN signature in the module and in the back-end of Barclaycard under the menu Technical Information > Origin Verification.","Copiez la signature SHA-IN dans le module et dans le backend de Barclaycard dans le menu Technical Information > Origin Verification."
"Customweb_BarclaycardCw::Copy the SHA-OUT signature in the module and in the back-end of Barclaycard under and Technical Information > Transaction Feedback.","Copiez la signature SHA-OUT dans le module et dans le back-end de Barclaycard sous Technical Information > Transaction Feedback."
"Customweb_BarclaycardCw::Could not convert object of type '!type' to string.","Impossible de convertir objet de type '!type' à string."
"Customweb_BarclaycardCw::Could not find a brand for the given card number.","Impossible de trouver une marque pour le numéro de carte donnée."
"Customweb_BarclaycardCw::Could not find pressed button.","Impossible de trouver le bouton pressé."
"Customweb_BarclaycardCw::Could not find template file at default location '!location'.","Impossible de trouver le fichier template dans le répertoire par défaut '!location'."
"Customweb_BarclaycardCw::Could not find the payment method !paymentMethodName.","Impossible de trouver le mode de paiement !paymentMethodName."
"Customweb_BarclaycardCw::Could not load layout from URL !url. Reason: !reason","Impossible de charger le template à partir de l'URL !url. Raison: !reason"
"Customweb_BarclaycardCw::Country Check","Vérification des pays"
"Customweb_BarclaycardCw::Create Account","Créer un compte"
"Customweb_BarclaycardCw::Create New Order - Payment","Créer nouvelle commande - Paiement"
"Customweb_BarclaycardCw::Create a recurring payment, with an existing alias is not supported","Création d'un paiement récurrent avec un alias existant n'est pas possible."
"Customweb_BarclaycardCw::Create the SHA signatures (SHA-IN and SHA-OUT) with the !linkStart SHA signatures generator !linkEnd.","Créer les signatures SHA (SHA-IN et SHA-OUT) avec le !linkStart générateur de signatures SHA !linkEnd."
"Customweb_BarclaycardCw::Creating an account has many benefits:","La création d'un compte a de nombreux avantages:"
"Customweb_BarclaycardCw::Creation Date","Date de création"
"Customweb_BarclaycardCw::Credit Card Brands","Types de cartes de crédit"
"Customweb_BarclaycardCw::Credit Memo History","Histoire de note de crédit"
"Customweb_BarclaycardCw::Credit Memo Totals","Totaux note de crédit"
"Customweb_BarclaycardCw::Credit memo's total must be positive.","Total de note de crédit doit être positive."
"Customweb_BarclaycardCw::Currency","Monnaie"
"Customweb_BarclaycardCw::Current Configuration Scope:","Champ d'application actuel de la configuration:"
"Customweb_BarclaycardCw::Customer Account","Compte client"
"Customweb_BarclaycardCw::Customer Alias Management","Gestion des Alias du client"
"Customweb_BarclaycardCw::Customer failed to pay","Le client n'a pas pu payer"
"Customweb_BarclaycardCw::Customer successfully returned from BarclaycardCw","Le client est retourné de BarclaycardCw avec succès"
"Customweb_BarclaycardCw::Customer successfully returned from Barclaycard","Client retourné avec succès de la page de paiement de BarclaycardCw."
"Customweb_BarclaycardCw::Customer sucessfully returned from the BarclaycardCw payment page.","Client retourné avec succès de la page de paiement de BarclaycardCw."
"Customweb_BarclaycardCw::Customers","Clients"
"Customweb_BarclaycardCw::Customweb","Customweb"
"Customweb_BarclaycardCw::Date","Date"
"Customweb_BarclaycardCw::Date of Birth","Date de naissance"
"Customweb_BarclaycardCw::Day","Jour"
"Customweb_BarclaycardCw::Deactivate","Désactiver"
"Customweb_BarclaycardCw::Dear customer we have received your billing and shipping information. In order to finish your order please create an account below or checkout as guest.","Cher client, nous avons reçu votre information de facturation et de livraison. Pour terminer votre commande veuillez créer un compte ci-dessous ou continuez en tant qu'invité."
"Customweb_BarclaycardCw::Dear customer, it appears to us that your payment was successful, but we are still waiting for confirmation. You can wait on this page and we will redirect you after we received the confirmation. Or you can close this window and we will send out an order confirmation email.","Cher client, il nous semble que votre paiement a été un succès, mais nous sommes toujours en attente de la confirmation. Vous pouvez attendre sur cette page et vous serez redirigé après que nous ayons reçu la confirmation. Vous pouvez aussi fermer cette fenêtre et nous vous enverrons un e-mail de confirmation de la commande."
"Customweb_BarclaycardCw::Default Config","Configuration par défaut"
"Customweb_BarclaycardCw::Default Values","Valeurs par défaut"
"Customweb_BarclaycardCw::Deferred","Differé"
"Customweb_BarclaycardCw::Deferred (authorization)","Différé (autorisation)"
"Customweb_BarclaycardCw::Deferred capturing","Comptabilisation retardée"
"Customweb_BarclaycardCw::Deferred settlement","Génération retardée"
"Customweb_BarclaycardCw::Define a maximal order total for this checkout to be available.","Définir un total de commande maximale pour que ce checkout soit disponible."
"Customweb_BarclaycardCw::Define a minimal order total for this checkout to be available.","Définir un total de commande minimale pour que ce checkout soit disponible."
"Customweb_BarclaycardCw::Define here the title which is shown on the payment page. If no title is defined here the default one is used.","Define here the title which is shown on the payment page. If no title is defined here the default one is used."
"Customweb_BarclaycardCw::Delayed","Differé"
"Customweb_BarclaycardCw::Delete","Effacer"
"Customweb_BarclaycardCw::Delivery address","Delivery address"
"Customweb_BarclaycardCw::Denmark (DK)","Danemark (DK)"
"Customweb_BarclaycardCw::Description","Description"
"Customweb_BarclaycardCw::Diners Club","Diners Club"
"Customweb_BarclaycardCw::Direct Debits","Direct Debits"
"Customweb_BarclaycardCw::Direct E-Banking","Sofort Banking"
"Customweb_BarclaycardCw::Direct Link","Direct Link"
"Customweb_BarclaycardCw::Direct capture after order","Directement après la commande"
"Customweb_BarclaycardCw::Directly after order","Directement après la commande"
"Customweb_BarclaycardCw::Directly after order (sale)","Directement après la commande"
"Customweb_BarclaycardCw::Disabled","Désactivé"
"Customweb_BarclaycardCw::Discount","Rabais"
"Customweb_BarclaycardCw::Discount Amount","Montant du rabais"
"Customweb_BarclaycardCw::Discover Card","Discover"
"Customweb_BarclaycardCw::Do never mark the transaction as uncertain, except those from countries listed below.","Ne jamais marquer la transaction incertaine, à part les commandes des pays séléctionné ci-dessous."
"Customweb_BarclaycardCw::Don't change order status","Ne pas modifier le statut de la commande"
"Customweb_BarclaycardCw::Don't change the layout of the payment page","Ne pas changer le layout de la page de paiement"
"Customweb_BarclaycardCw::Don't use template (standard Barclaycard)","Ne pas utiliser de template (standard Barclaycard)"
"Customweb_BarclaycardCw::During authorization","Pendant l'autorisation"
"Customweb_BarclaycardCw::Dynamic Template","Template dynamique"
"Customweb_BarclaycardCw::Edit","Modifier"
"Customweb_BarclaycardCw::Edit Invoice #%s","Modifier Facture #%s"
"Customweb_BarclaycardCw::Email Address","E-mail"
"Customweb_BarclaycardCw::Empty version number field name","Nom de champ de numéro de version vide"
"Customweb_BarclaycardCw::Enable or disable logging.","Activer ou désactiver le logging."
"Customweb_BarclaycardCw::Enable the desired payment methods.","Activer les modes de paiement souhaités."
"Customweb_BarclaycardCw::Enable the payment method","Activer le mode de paiement"
"Customweb_BarclaycardCw::Enabled","Activé"
"Customweb_BarclaycardCw::Enter the PSPID for the test and live (if available) mode.","Insérez le PSPID pour le compte test et le compte de production."
"Customweb_BarclaycardCw::Enter the PSPID of Barclaycard.","Insérez la PSPID de Barclaycard."
"Customweb_BarclaycardCw::Enter the URLs in the PSP Technical Information > Transaction Feedback. Make sure that the feedback is set to &quot;Online but switch to a deferred request when the online requests fail&quot;.","Insérez les URL's dans la configuration du PSP sous Technical Information > Transaction Feedback. Assurez-vous que le retour est ""Online but switch to a deferred request when the online requests fail""."
"Customweb_BarclaycardCw::Enter the date on which your card expires.","Veuillez sélectionner la date d’expiration"
"Customweb_BarclaycardCw::Enter the live SHA-IN passphrase. This value must be identical to the one in the back-end of Barclaycard.","Insérez la clé SHA-IN du compte de production. Cette valeur doit correspondre à celle du backend de Barclaycard."
"Customweb_BarclaycardCw::Enter the live SHA-OUT passphrase. This value must be identical to the one in the back-end of Barclaycard.","Insérez la clé SHA-OUT du compte de production. Cette valeur doit correspondre à celle du backend de Barclaycard."
"Customweb_BarclaycardCw::Enter the test PSPID of Barclaycard.","Insérez la PSPID de Barclaycard."
"Customweb_BarclaycardCw::Enter the test SHA-IN passphrase. This value must be identical to the one in the back-end of Barclaycard.","Insérez la clé SHA-IN du compte test. Cette valeur doit correspondre à celle du backend de Barclaycard."
"Customweb_BarclaycardCw::Enter the test SHA-OUT passphrase. This value must be identical to the one in the back-end of Barclaycard.","Insérez la clé SHA-IN du compte test. Cette valeur doit correspondre à celle du backend de Barclaycard."
"Customweb_BarclaycardCw::Equens (Direct Debits NL)","Equens (Direct Debits NL)"
"Customweb_BarclaycardCw::Error with the length of the validation date.","Erreur avec la longueur de la date de validation."
"Customweb_BarclaycardCw::Excl. Tax","Excl. impôt"
"Customweb_BarclaycardCw::Expiry date contains non-numeric data.","Date d'expiration contient des données non numériques."
"Customweb_BarclaycardCw::Expiry date is in wrong format.","Date d'expiration a un format incorrect."
"Customweb_BarclaycardCw::Expiry date must be in the future.","Date d'expiration doit être dans le futur."
"Customweb_BarclaycardCw::External Checkout","Vérification externe"
"Customweb_BarclaycardCw::External Checkout: Guest Checkout","Validation externe : Guest Checkout"
"Customweb_BarclaycardCw::Failed","Raté"
"Customweb_BarclaycardCw::Failed payment authorization.","L'autorisation a été refusée."
"Customweb_BarclaycardCw::Failure during cancellation of the transaction. (Cancellation reason: Customer did not pay","Échec lors de l'annulation de la transaction. Raison d'annulation: Le client n'a pas payé"
"Customweb_BarclaycardCw::Failure during capturing of the transaction. Check the ____paymentServiceProvider____ backend for the current state of the transaction.","Échec au cours de la capture de la transaction. Vérifiez le backend de ____paymentServiceProvider____ pour le statut actuel de la transaction."
"Customweb_BarclaycardCw::Female","Femelle"
"Customweb_BarclaycardCw::Figure !number:","Image !number:"
"Customweb_BarclaycardCw::Finland (FI)","Finlande"
"Customweb_BarclaycardCw::Font Family","Police"
"Customweb_BarclaycardCw::For a maintenance request a payment id must be set on the transaction.","Pour une demande d'entretien un ID de paiement doit être réglé sur la transaction."
"Customweb_BarclaycardCw::Forgot Your Password?","Vous avez oublié votre mot de passe?"
"Customweb_BarclaycardCw::Forgot your password?","Mot de passe oublié?"
"Customweb_BarclaycardCw::France (FR)","France (FR)"
"Customweb_BarclaycardCw::Gender","Sexe"
"Customweb_BarclaycardCw::Germany","Allemagne (DE)"
"Customweb_BarclaycardCw::Germany (DE)","Allemagne (DE)"
"Customweb_BarclaycardCw::Germany (no code)","Allemagne (sans code)"
"Customweb_BarclaycardCw::Get Update","Mettre à jour"
"Customweb_BarclaycardCw::Great Britain (GB)","Grande-Bretagne (GB)"
"Customweb_BarclaycardCw::Green","Vert"
"Customweb_BarclaycardCw::HTTP Status Changes URL","HTTP Status Changes URL"
"Customweb_BarclaycardCw::HTTP Status for Refused Payments","Statut HTTP pour les paiements refusés"
"Customweb_BarclaycardCw::HTTP Status for Successful Payments","Statut HTTP pour les paiements réussis"
"Customweb_BarclaycardCw::Hash calculation method","Méthode de calculation du hash"
"Customweb_BarclaycardCw::Here you can define a Shop ID. This is only necessary if you wish to operate several shops with one PSPID. In order to use this module, an additional module is required.","Ici vous pouvez définir une Shop ID. Cela ne est nécessaire si vous souhaitez utiliser plusieures boutiques en ligne avec une seule PSP ID. Pour utiliser cette option, un module supplémentaire est nécessaire."
"Customweb_BarclaycardCw::Here you can insert an order prefix. The prefix allows you to change the order number that is transmitted to Authorize.net. The prefix must contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}).","Ici vous pouvez insérer un préfixe de la commande. Le préfixe vous permet de changer le numéro de commande qui est transmis à Barclaycard. Le préfixe doit contenir le tag {id}. Il sera ensuite remplacé par le numéro de commande (par exemple name-{id}). Assurez-vous de ne pas utiliser '_'."
"Customweb_BarclaycardCw::Here you can insert an order prefix. The prefix allows you to change the order number that is transmitted to Barclaycard. The prefix must contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}).","Ici vous pouvez insérer un préfixe de la commande. Le préfixe vous permet de changer le numéro de commande qui est transmis à Barclaycard. Le préfixe doit contenir le tag {id}. Il sera ensuite remplacé par le numéro de commande (par exemple name-{id}). Assurez-vous de ne pas utiliser '_'."
"Customweb_BarclaycardCw::Hide","Masquer"
"Customweb_BarclaycardCw::Horizontally grouped logos with no group names","Logos horizontalement groupés avec aucun nom de groupe"
"Customweb_BarclaycardCw::Horizontally grouped logos with the name on the left side","Logos horizontalement groupés avec le nom sur le côté gauche"
"Customweb_BarclaycardCw::IBAN","IBAN"
"Customweb_BarclaycardCw::IBAN number","Número du compte bancaire"
"Customweb_BarclaycardCw::IP country and billing country code must match.","Pays IP et le code du pays de facturation doivent correspondre."
"Customweb_BarclaycardCw::IP country code and issuer country code must match.","Code du pays et le code IP du pays émetteurs doivent correspondre."
"Customweb_BarclaycardCw::If a product is in stock only once and the payment of the customer ordering this product fails or is aborted, it won't be available until the order is canceled (see timeout option below). Enable this setting to cancel the customer's pending orders when he returns to the cart page and a product is not available anymore.","S'il y a qu'une seule pièce de l'article en stock et le paiement du client échoue ou est annulé, cette article ne sera pas disponible jusqu'à que la commande soit annulée (option 'timeout' en bas). Activez cette option si vous voulez que l'article ne soit pas réservé. La commande sera donc annulée immédiatement."
"Customweb_BarclaycardCw::If a product is in stock only once and the payment of the customer ordering this product fails or is aborted, it won't be available until the order is canceled (see timeout option below). Enable this setting to cancel the customer's pending orders when he returns to the cart page and a product is not available anymore. Be careful though: If you enable this option, there is a chance that payments are made with the corresponding order being already canceled.","Si un produit est en stock qu'une seule fois et le paiement de la commande du client ce produit échoue ou est abandonnée, il ne sera pas disponible jusqu'à ce que la commande est annulée (voir option de temporisation ci-dessous). Activez ce paramètre pour annuler les commandes en attente du client quand il revient à la page de panier et un produit ne sont plus disponible. Attention: Si vous activez cette option, il ya une chance que les paiements sont faits avec la commande correspondante étant déjà annulé."
"Customweb_BarclaycardCw::If it is not applicable leave the field empty.","Si ce n'est pas applicable veuillez laisser le champ vide."
"Customweb_BarclaycardCw::If the Alias Manager is used, the intended purpose is shown to the customer on the payment page. Through this the customer knows why his data is saved.","Si l'Alias Manager est utilisé, ceci s'affichera sur sur la page de paiement. Comme ça le client saura pourquoi ses données seront enregistrées."
"Customweb_BarclaycardCw::If the status is 'Pending' it is unclear whether the transaction will be cancelled successfully.","Si l'état est 'En attente', il est difficile de savoir si la transaction sera annulée avec succès."
"Customweb_BarclaycardCw::If the status is 'Pending' it is unclear whether the transaction will be captured successfully.","Si l'état est 'En attente', il est difficile de savoir si la transaction sera capturé avec succès."
"Customweb_BarclaycardCw::If the status is 'Pending' it is unclear whether the transaction will be refunded successfully.","Si l'état est 'En attente', il est difficile de savoir si l'opération sera remboursé avec succès."
"Customweb_BarclaycardCw::If the test mode is selected the test PSPID is used and the test SHA passphrases.","En mode test, le PSPID de test et clés SHA de test sont automatiquement utilisés"
"Customweb_BarclaycardCw::If the test mode is selected the test account is used. Otherwise the configured account is used.","Si le mode de test est sélectionné, le compte test sera utilisé. Sinon, le compte configuré sera utilisé."
"Customweb_BarclaycardCw::If you have any issues with the module please feel free to contact us. See our <a href='https://www.sellxed.com/en/support' target='_blank'>support page</a> for more information.","Si vous avez des problèmes avec le module, n'hésitez pas à nous contacter. Consultez notre <a href='https://www.sellxed.com/en/support' target='_blank'>page d'assistance</a> pour plus d'informations."
"Customweb_BarclaycardCw::If you select this checkbox, the payment will be captured at the PSP and you can not add additional captures.","En cliquant sur la case, la commande sera capturée chez le prestataire de services de paiement. Il ne sera pas possible de faire d’autres captures."
"Customweb_BarclaycardCw::If you would like to use recurring payments, you need our magento module ""Customweb Subscription"". For further information go to <a href=""http://www.sellxed.com/shop/"" target=""_blank"">sellxed.com</a>.","Si vous souhaitez utiliser les paiements récurrents, vous avez besoin de notre module de Magento 'Customweb Subscription'. Pour plus d'informations, veuillez aller sur <a href=""http://www.sellxed.com/shop/"" target=""_blank"">sellxed.com</a>."
"Customweb_BarclaycardCw::Image Brand Selection","Image Brand Selection"
"Customweb_BarclaycardCw::In case hidden authorization is used, the brand of the credit card is detected by the card number and the card number is validated accordingly. This setting enables the restriction of the allowed brands.","En cas si 'hidden authorization' est utilisé, la marque de la carte de crédit sera détectée par le numéro de la carte et le numéro de la carte sera validée en conséquence. Ce paramètre permet la restriction des marques autorisées."
"Customweb_BarclaycardCw::In case the payment page is used with this payment method the different credit card brands are listed on the payment page of Barclaycard. This setting controlls the display of them.","Au cas où la page de paiement est utilisée avec ce mode de paiement des différentes marques de cartes de crédit sont affichés sur la page de paiement de Barclaycard. Ce paramètre contrôle quelles marques sont affichés."
"Customweb_BarclaycardCw::In some cases it may take a few seconds until the transaction is successfully authorized. When this option is enabled, the notification is awaited.","Dans certains cas, il peut prendre quelques secondes jusqu'à ce que la transaction soit autorisée avec succès. Lorsque cette option est activée, la boutique attendra la notification quelques secondes."
"Customweb_BarclaycardCw::In some cases the transaction requires a few seconds until it is successfully authorized. When this option is enabled the user is hold until the transaction reach the final state. If this is not the case in 30 seconds a message is shown to the customer, which explains the situation.","Dans certains cas, l'opération nécessite quelques secondes jusqu'à ce qu'elle est autorisée avec succès. Lorsque cette option est activée l'utilisateur est en attente jusqu'à ce que celle-ci atteigne l'état final. Si ce n'est pas le cas en 30 secondes, un message s'affiche pour le client, qui explique la situation."
